Date,Open,High,Low,Close,Volume
2024-01-12,19691.25,19775.900390625,19635.75,19745.599609375,31008900
2024-01-15,19876.5,19896.900390625,19763.80078125,19885.55078125,35121900
2024-01-16,19894.30078125,19923.30078125,19736.19921875,19827.55078125,41454800
2024-01-17,19556.400390625,19707.69921875,19470.05078125,19487.599609375,41490700
2024-01-18,19388.400390625,19468.650390625,19143.5,19414.80078125,37178000
2024-01-19,19555.94921875,19618.94921875,19537.150390625,19606.400390625,37538800
2024-01-23,19743.5,19752.349609375,19158.75,19206.44921875,44759000
2024-01-24,19193.150390625,19470.650390625,19080.5,19451.0,41769400
2024-01-25,19479.650390625,19480.05078125,19289.80078125,19393.0,38563500
2024-01-29,19475.400390625,19728.900390625,19470.05078125,19711.650390625,41540400
2024-01-30,19770.25,19799.25,19558.80078125,19574.19921875,39664800
2024-01-31,19574.150390625,19813.30078125,19546.400390625,19802.099609375,35992100
2024-02-01,19869.94921875,19871.25,19703.75,19777.349609375,42128500
2024-02-02,19884.650390625,20101.150390625,19874.80078125,19910.80078125,49946000
2024-02-05,19989.650390625,20044.0,19805.75,19853.5,51778800
2024-02-06,19923.19921875,20044.44921875,19824.849609375,20033.75,45963000
2024-02-07,20157.19921875,20169.900390625,20011.44921875,20109.55078125,58018300
2024-02-08,20207.55078125,20209.05078125,19949.349609375,19987.55078125,55978000
2024-02-09,20015.0,20040.650390625,19745.44921875,19961.5,54127000
2024-02-12,19999.94921875,20015.0,19634.599609375,19675.19921875,40401200
2024-02-13,19709.80078125,19796.05078125,19508.75,19782.900390625,39268800
2024-02-14,19618.099609375,19943.75,19579.19921875,19922.30078125,34524400
2024-02-15,20011.69921875,20065.75,19952.0,20037.0,35406900
2024-02-16,20136.849609375,20191.44921875,20098.099609375,20164.900390625,31059200
2024-02-20,20242.650390625,20285.80078125,20190.69921875,20271.900390625,26832800
2024-02-21,20329.099609375,20342.30078125,20077.80078125,20128.30078125,31364400
2024-02-22,20179.25,20308.900390625,20004.099609375,20283.94921875,31743900
2024-02-23,20358.69921875,20365.650390625,20280.150390625,20313.5,39835600
2024-02-26,20299.5,20335.75,20210.349609375,20255.80078125,28150900
2024-02-27,20249.25,20329.099609375,20234.94921875,20292.849609375,28512700
2024-02-28,20323.5,20335.650390625,19987.349609375,20020.400390625,38512900
2024-02-29,20009.25,20160.05078125,19901.30078125,20090.05078125,48948700
2024-03-01,20171.900390625,20360.19921875,20171.0,20349.80078125,28202800
2024-03-04,20456.75,20482.599609375,20383.150390625,20432.05078125,25412600
2024-03-05,20422.30078125,20440.400390625,20328.0,20382.0,27107000
2024-03-06,20368.75,20396.75,20139.349609375,20379.55078125,35547900
2024-03-07,20413.650390625,20471.349609375,20384.5,20434.80078125,24346300
2024-03-11,20478.75,20483.25,20264.30078125,20288.75,22816800
2024-03-12,20299.80078125,20326.25,20135.30078125,20171.400390625,24347400
2024-03-13,20236.80078125,20247.900390625,19549.5,19646.30078125,41486300
2024-03-14,19598.400390625,19933.900390625,19514.69921875,19916.349609375,38249400
2024-03-15,19867.75,19942.400390625,19671.150390625,19825.19921875,41574600
2024-03-18,19804.30078125,19894.44921875,19709.19921875,19843.099609375,22428300
2024-03-19,19785.80078125,19798.94921875,19594.099609375,19610.55078125,21287100
2024-03-20,19651.69921875,19697.44921875,19465.849609375,19632.05078125,21521000
2024-03-21,19790.849609375,19916.44921875,19790.849609375,19897.400390625,22056500
2024-03-22,19855.0,20048.599609375,19806.69921875,19994.599609375,26015800
2024-03-26,19895.55078125,20044.5,19895.30078125,20005.25,23428500
2024-03-27,20063.0,20174.400390625,20063.0,20087.80078125,28219300
2024-03-28,20150.349609375,20380.5,20146.150390625,20255.150390625,26471400
2024-04-01,20392.25,20504.5,20387.05078125,20492.55078125,24756300
2024-04-02,20524.150390625,20579.25,20481.849609375,20569.75,28128700
2024-04-03,20528.19921875,20657.900390625,20496.55078125,20605.69921875,30258700
2024-04-04,20755.349609375,20772.400390625,20537.5,20664.650390625,33121800
2024-04-05,20654.75,20730.150390625,20609.900390625,20715.099609375,28297700
2024-04-08,20806.849609375,20866.099609375,20768.5,20819.099609375,27481500
2024-04-09,20912.75,20912.75,20741.5,20790.69921875,22792400
2024-04-10,20864.55078125,20933.849609375,20822.849609375,20915.19921875,25719500
2024-04-12,20873.19921875,20931.400390625,20735.150390625,20745.5,32597400
2024-04-15,20493.30078125,20623.80078125,20362.30078125,20478.75,31952800
2024-04-16,20361.25,20495.19921875,20326.25,20423.0,31141100
2024-04-18,20515.150390625,20617.099609375,20291.150390625,20324.69921875,29636300
2024-04-19,20178.25,20428.400390625,20038.349609375,20385.19921875,27183000
2024-04-22,20566.19921875,20604.099609375,20468.099609375,20574.849609375,36990800
2024-04-23,20687.900390625,20689.75,20621.55078125,20652.650390625,48926300
2024-04-24,20723.19921875,20772.55078125,20710.19921875,20730.650390625,36984300
2024-04-25,20690.849609375,20894.0,20686.69921875,20867.900390625,107777900
2024-04-26,20926.400390625,20941.099609375,20814.5,20839.349609375,66099300
2024-04-29,20911.099609375,21002.099609375,20847.849609375,20992.19921875,41065400
2024-04-30,21052.349609375,21146.5,20971.849609375,20997.19921875,36823500
2024-05-02,21010.44921875,21126.099609375,21009.349609375,21083.599609375,32855900
2024-05-03,21193.44921875,21208.69921875,20830.650390625,20959.55078125,40630500
2024-05-06,21044.099609375,21048.94921875,20805.05078125,20864.94921875,30888200
2024-05-07,20911.349609375,20914.900390625,20548.80078125,20636.05078125,37453900
2024-05-08,20586.80078125,20768.75,20516.25,20704.900390625,27005200
2024-05-09,20681.099609375,20736.25,20318.900390625,20344.80078125,26295900
2024-05-10,20398.0,20482.05078125,20299.099609375,20469.099609375,22511100
2024-05-13,20471.650390625,20540.25,20184.099609375,20511.0,24038600
2024-05-14,20544.349609375,20709.75,20508.0,20683.80078125,26136600
2024-05-15,20744.5,20811.25,20681.900390625,20741.849609375,21688100
2024-05-16,20846.849609375,20950.55078125,20667.80078125,20929.05078125,24680000
2024-05-17,20967.400390625,21078.650390625,20934.44921875,21064.55078125,26742600
2024-05-21,21114.650390625,21224.69921875,21068.849609375,21187.650390625,35418000
2024-05-22,21255.19921875,21261.75,21103.19921875,21237.75,29683000
2024-05-23,21280.05078125,21505.25,21249.150390625,21489.55078125,34296400
2024-05-24,21483.0,21567.44921875,21444.94921875,21483.75,52358500
2024-05-27,21573.80078125,21613.599609375,21439.150390625,21493.0,35971800
2024-05-28,21542.5,21558.150390625,21345.349609375,21387.349609375,28460800
2024-05-29,21288.349609375,21356.150390625,21243.19921875,21256.30078125,25281000
2024-05-30,21201.80078125,21262.849609375,20983.94921875,21038.55078125,35289300
2024-05-31,21129.349609375,21177.25,21003.0,21103.30078125,64228200
2024-06-03,21926.599609375,21926.599609375,21629.30078125,21797.400390625,52059200
2024-06-04,21753.349609375,21753.349609375,19624.25,20323.849609375,92929300
2024-06-05,20570.75,21092.150390625,20116.599609375,21054.400390625,55213500
2024-06-06,21253.69921875,21462.80078125,21193.19921875,21365.0,38366900
2024-06-07,21390.19921875,21781.349609375,21333.5,21764.150390625,37282200
2024-06-10,21844.30078125,21930.5,21758.30078125,21808.25,37085600
2024-06-11,21856.349609375,21961.44921875,21782.349609375,21852.0,44745100
2024-06-12,21935.19921875,22023.900390625,21904.69921875,21960.94921875,35472600
2024-06-13,22120.75,22120.80078125,21992.150390625,22074.30078125,31190000
2024-06-14,22148.25,22229.400390625,22054.150390625,22214.30078125,34231400
2024-06-18,22323.55078125,22338.150390625,22253.349609375,22329.599609375,32391200
2024-06-19,22406.30078125,22406.30078125,22127.25,22224.900390625,52210600
